t	ID	z	bvs	hunting	bvh	C	s	ARS	age	p1	p2	phi
 6 	 90 	 11.83659 	 -0.01531911 	 0.4810873 	 0.4810873 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 91 	 12.0696 	 -0.2666489 	 0.6232121 	 0.6232121 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 92 	 11.36844 	 -0.4425327 	 0.9488096 	 0.9488096 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 93 	 9.393479 	 -0.7572137 	 0.587902 	 0.587902 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 94 	 10.8578 	 -0.5056368 	 0.5624312 	 0.5624312 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 95 	 10.68286 	 -0.5466066 	 0.6147615 	 0.6147615 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 96 	 9.887303 	 -0.6031712 	 0.8971641 	 0.8971641 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 97 	 10.88664 	 -0.2614391 	 0.5126795 	 0.5126795 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 98 	 10.08647 	 -0.705154 	 0.486523 	 0.486523 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 99 	 10.68635 	 -0.8586614 	 0.1616244 	 0.1616244 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 100 	 11.49383 	 -0.8075253 	 0.4971095 	 0.4971095 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 101 	 12.36799 	 -0.6095039 	 0.8162818 	 0.8162818 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 102 	 11.33875 	 -0.3882174 	 0.8607981 	 0.8607981 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 103 	 11.35626 	 -0.5627341 	 0.7754262 	 0.7754262 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 104 	 10.17212 	 -0.4515107 	 0.7027874 	 0.7027874 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 105 	 9.419545 	 -0.8852145 	 0.7555778 	 0.7555778 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 106 	 12.11329 	 -0.3478182 	 0.2333878 	 0.2333878 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 107 	 11.84324 	 -0.210016 	 0.3738556 	 0.3738556 	 0 	 F 	 0 	 0 	 67 	 54 	 1
 6 	 108 	 11.35628 	 0.208923 	 0.572903 	 0.572903 	 0 	 F 	 0 	 0 	 67 	 54 	 1
 6 	 109 	 12.52596 	 -0.04074357 	 0.7203508 	 0.7203508 	 0 	 M 	 0 	 0 	 67 	 54 	 1
 6 	 110 	 9.322568 	 -0.5382923 	 0.4608564 	 0.4608564 	 0 	 F 	 0 	 0 	 67 	 54 	 1
 6 	 111 	 10.16753 	 0.1396802 	 0.3526926 	 0.3526926 	 0 	 F 	 0 	 0 	 67 	 54 	 1
 6 	 112 	 10.45036 	 -0.005760984 	 0.5108192 	 0.5108192 	 0 	 F 	 0 	 0 	 67 	 54 	 1
 6 	 113 	 10.4938 	 0.09615515 	 0.394835 	 0.394835 	 0 	 M 	 0 	 0 	 67 	 54 	 1
